76.1032429323725 102.32527050308016 2210.4177588032476 3537.6237425334057
61.32569688405871 94.8611669469994 966.9937909890648 6937.849347422888
118.7363288442098 67.44814506658835 3012.37232165939 3872.6362934017516
119.31022739086613 77.43648074678516 3559.425898312731 6118.570541979838
87.74312338376933 68.91710477053071 1597.294136958603 6764.526499144978
102.89111711609155 75.21230964278995 437.1852081097071 3556.103594512786
58.93299254946893 117.99869584584712 491.66412255561914 8776.51462820675
118.67492057856242 100.91310920704625 3027.500060769621 4067.4733536512385
74.95266323303949 99.26639295183651 1954.582668124362 5566.007990979919
87.00917813304109 61.15976058677286 1187.0029179012406 4542.819099639884
61.75346578035321 62.82055281090131 2751.3999433333356 4625.602802287426
62.97681506706718 82.92777057602312 3293.450444150713 2460.9614705305094
82.49233568738904 91.41154588390988 801.1476818142023 5978.802457391699
115.97659083267686 94.45586367830967 1525.1075865697942 4197.464959160449
118.28989625497381 82.36617461676379 3395.945005249471 7718.616187596434
72.13046129354406 90.81000341142614 3115.509499437544 3119.7054247596743
72.03489231369329 91.2278166542924 3305.3439591023707 4896.009643100728
60.243389215770364 78.55077557741518 2941.9424477399466 3113.558926288414
92.35075658445558 68.86955822928542 201.56423253353054 8912.42710908704
121.43772333104249 124.44295820514702 1969.5329904055259 4838.863968967195
82.76956297257982 80.65257826797195 1354.4628296499227 5817.260698414116
90.93342411811744 103.6690477910724 874.4115199325234 6913.365666045208
91.28065857300231 119.5701939116231 3859.4673661276606 7832.09177340784
100.40124868377606 80.01293133749911 1311.0225844544982 8834.299150631921
116.55964233396405 109.86167246578671 373.8679197414666 7066.161930756727
57.180857388156156 105.8183607966421 1050.0751573601187 5243.6453056956625
121.4118691117207 74.13103212327997 1433.383118034282 5718.023460334619
90.51010700145417 56.488630695328915 3405.536004330011 5565.288541776476
97.72098297744078 120.20721822325906 931.7377506600081 4002.5282552286594
85.58703867690862 122.99115283004492 2940.734718171255 4441.71559229441
65.57811052543028 71.77621493582801 809.4027679876424 3135.4683837499256
69.79488721709045 123.9330184673475 2911.737471401 3915.363290395245
87.30462023091566 114.21792240004037 1816.80188797824 3827.842123334276
112.81715612610964 90.19292821112933 1444.1355612256925 3198.435754849335
95.10292260000969 62.57304244234572 1963.2748557913746 5986.663167330816
121.33343674599612 61.70506951643765 2566.026258804123 5383.492094432438
105.48793966846748 78.358090853491 3007.943992222609 6514.6129124449935
118.2640861574717 82.34708686475511 3377.1333806983457 7718.474533168172
56.4086976376897 78.8129196208242 3825.86525178582 5696.471154492264
59.788807331984486 86.48293574348699 3311.3659349541213 5007.471590562197
86.61837371457104 68.01507379604395 2838.500419586209 4447.890163043998
75.80221196567396 87.12128565399817 3302.091803592763 5762.408952492064
75.2662479284446 119.23355629914036 1541.1955262938022 2021.1320788013295
87.20863679950867 70.36236980284785 1001.15769192501 7748.19778554902
104.32123896007414 110.56774164972497 2297.864362229262 6497.100477679844
56.1260775471059 81.7538019813608 322.8427267146829 5797.317106215491
81.63416422362099 69.04358990305776 428.2483166075259 7296.780455677644
71.311663144631 76.95918525850662 1971.2990502069792 7966.743664807926
122.70261339210587 99.01011637386938 551.872274712818 7856.767511122102
65.16514921921917 79.0292033722582 830.9967381897628 3764.5982181403006
125.0656828820456 92.68354564913575 3888.4245807257143 7689.247867791653
